"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1997,12.19,1.31,13.78,26.923,23.963,0.6,0.2,NA,0.518371981089681,NA,933.73,50.55,71279,-430.0561518,18.470897
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1998,-0.54,1.43,14.07,27.36,25.447,0.27,0.2,NA,0.515463665251707,NA,1013.34,54.58,70895,-193.4240231,18.564595
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",1999,4.37,1.44,13.76,28.445,24.819,0.24,0.19,NA,0.517030239965562,NA,1064.3,57.03,73990,-176.4101713,18.663293
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2000,10.84,1.41,14.69,29.277,23.768,0.21,0.2,6.57,0.516049511917548,0.9791,1154.29,61.47,82011,-172.9414098,18.777606
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2001,0.2,1.42,12.6,23.282,22.318,0.21,0.2,6.43,0.528868561706276,NA,1169.81,61.86,82177,-171.79,18.911727
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2002,5.37,1.5,11.91,23.895,22.69,0.21,0.22,6.53,0.53024169170403,NA,1296.07,67.99,86588,-185.05,19.062476
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2003,7.91,1.52,12.82,23.197,22.857,0.22,0.25,6.62,0.528304394342715,NA,1423.47,74.05,93435,-201.41,19.224036
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2004,8.28,1.56,13.92,26.336,23.592,0.22,0.22,6.48,0.52148150652416,NA,1573.78,81.18,101175,-227.01,19.387153
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2005,9.55,1.78,14.34,28.026,25.859,0.21,0.25,6.32,0.47744459382024,1.1516,1975.54,101.08,110838,-234,19.544988
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2006,10.93,1.76,14.72,30.207,25.572,0.37,0.25,6.4,0.471581728507181,NA,2166.77,110.01,122950,-450.4,19.695977
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2007,9.67,1.86,14.47,30.213,26.429,0.41,0.25,6.26,0.468747306430767,NA,2507.3,126.36,134834,-548,19.842044
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2008,8.01,2.01,15.36,29.698,21.363,0.47,0.25,6.09,0.467629589676927,NA,2924.5,146.34,145635,-690.5,19.983984
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2009,4.33,2.2,11.32,28.411,27.964,0.25,0.24,6.19,0.461788238075023,NA,3336.7,165.81,151938,-384,20.123508
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2010,9.27,2.48,13.42,30.352,28.458,0.26,0.28,6.46,0.45476242283731,1.4543,4123.13,203.49,166030,-435.059,20.261738
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2011,10.67,2.8,16.47,33.364,26.293,0.49,0.28,6.56,0.454756082045735,NA,5153.01,252.62,183744,-895.92,20.398496
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2012,14.66,2.85,13.68,39.056,33.234,0.42,0.26,6.59,0.456534777844417,NA,5999.6,293.74,210688,-877.1909427,20.425
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2013,6.03,2.87,13.2,33.249,29.83,0.39,0.26,6.73,0.453392571625347,NA,6422.19,311.98,223390,-867.4779878,20.585
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2014,4.7,3.01,14.25,32.31,29.803,0.35,0.27,6.62,0.450275966438994,NA,7036.33,338.64,233895,-826.8056505,20.778
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2015,3.62,2.89,13.13,31.181,28.845,0.26,0.26,6.72,0.510576963232342,1.6563,6999.73,333.8,242361,-626.6683198,20.97
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2016,6.94,2.8,10.92,27.852,25.739,0.25,0.26,6.7,0.519725148074142,NA,7261.85,342.49,259190,-660.2412391,21.203
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2017,4.11,2.66,11.45,31.595,28.953,0.48,0.26,6.64,0.520826636829747,NA,7190.3,335.31,269854,-1300.931667,21.444
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2018,5.75,2.47,11.59,30.595,27.419,0.54,0.27,6.88,0.495330052974682,NA,7043.04,325.01,285374,-1546.187439,21.67
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2019,4.08,2.27,10.3,27.394,25.242,0.23,0.26,NA,0.484355191297453,NA,6748.7,309.53,297019,-680.8238795,21.803
"LKA","Sri Lanka","Asia and Pacific","South Asia","EM",2020,-2.4,2.46,8.88,25.981,24.589,NA,NA,NA,0.441023128052024,1.96,7140,325.74,289891,NA,21.919
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1981,15.93,0.55,18.82,26.352,18.292,0.33,0.32,NA,0.304588316911374,NA,477.48,9.88,86659,-288.221883,48.326269
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1982,11.86,0.64,15.78,23.235,19.733,0.19,0.32,NA,0.309190732063105,NA,618.39,12.55,96939,-188.7381782,49.255889
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1983,9.72,0.8,15.11,25.998,18.171,0.33,0.33,NA,0.31553178692578,NA,846.09,16.86,106358,-348.1721564,50.173922
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1984,9.58,0.77,14.61,25.017,19.238,0.34,0.38,NA,0.320001372378279,NA,893.09,17.48,116543,-400.4366564,51.09487
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1985,7.95,0.7,12.5,28.35,23.516,0.13,0.41,5.96,0.329484258025617,NA,877.7,16.87,125811,-162.3406591,52.026901
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1986,7.66,0.59,12.89,26.002,25.6,0.19,0.4,NA,0.33247548105117,NA,795.65,15.02,135446,-261.4406138,52.980105
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1987,12.23,0.55,15.63,28.009,26.281,0.12,0.4,NA,0.330501937864468,NA,841.99,15.61,152008,-181.990741,53.945872
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1988,17.28,0.52,18.89,32.687,28.952,0.61,0.36,NA,0.373606363629769,NA,927.2,16.89,178280,-1081.232804,54.89152
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1989,16.59,0.45,20.71,35.231,30.599,0.83,0.33,NA,0.370891761017114,NA,943.08,16.91,207861,-1725.783864,55.772169
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1990,15.8,0.4,22.38,41.539,41.539,0.96,0.39,6.62,0.3713411950994,0.3069,973.24,17.21,240703,-2303.372618,56.558196
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1991,12.07,0.38,22.56,42.064,34.772,0.68,0.35,NA,0.36723201069602,NA,1019.36,17.81,269754,-1846.887341,57.232471
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1992,11.72,0.15,23.1,39.701,34.433,0.65,0.46,NA,0.365348705347008,NA,444.56,7.69,301367,-1966.467656,57.811025
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1993,11.25,0.33,23.13,39.656,34.903,0.47,0.48,NA,0.372746113234339,NA,1111.69,19.06,335273,-1570.95687,58.337773
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1994,10.3,0.35,25.36,40.908,35.59,0.24,0.48,NA,0.3731325617149,NA,1280.92,21.76,369816,-873.4105965,58.875275
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1995,10.39,0.42,29.55,42.863,35.045,0.29,0.44,7.27,0.378331033339,0.4119,1695.28,28.51,408230,-1182.374912,59.467272
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1996,7.59,0.41,28.76,42.533,34.692,0.32,0.33,NA,0.375207931064895,NA,1805.95,30.03,439201,-1404.63402,60.13019
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1997,-1.08,0.38,27.76,34.275,32.204,0.76,0.46,NA,0.374671222209631,NA,1658.41,27.26,434472,-3314.970532,60.846588
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1998,-6.59,0.35,24.64,20.071,32.644,1.77,0.46,NA,0.377777960575511,NA,1424.47,23.13,405822,-7184.691753,61.585103
"THA","Thailand","Asia and Pacific","South-East Asia","EM",1999,6.08,0.34,25.61,20.173,30.015,1.34,0.45,NA,0.376806938372341,NA,1460.13,23.44,430505,-5756.929985,62.298569
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2000,6.79,0.37,29.12,22.283,30.051,0.74,0.44,6.48,0.415457414264329,0.531,1696.79,26.95,459737,-3388.964331,62.952639
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2001,5.71,0.26,26.29,23.112,27.959,0.95,0.49,6.52,0.412184138505834,NA,1252.45,19.71,486001,-4639.467177,63.53919
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2002,7.83,0.26,25.55,22.744,26.578,0.61,0.49,6.6,0.410061087990455,NA,1380,21.54,524047,-3170.876705,64.069093
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2003,9.18,0.28,27.31,23.829,27.116,0.81,0.55,6.71,0.411162757248982,NA,1607.35,24.9,572153,-4609.377096,64.549867
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2004,9.15,0.26,31.28,25.681,27.792,0.93,0.54,6.71,0.410594956375742,NA,1621.88,24.95,624510,-5783.594587,64.995303
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2005,7.43,0.18,33.86,30.421,26.384,1.14,0.53,6.58,0.403626125849336,0.6317,1187,18.15,670928,-7664.201699,65.416189
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2006,8.14,0.18,36.01,27.012,28.055,1.09,0.52,6.68,0.391221858010653,NA,1333.36,20.26,725573,-7876.711486,65.81254
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2007,8.27,0.21,37.75,25.496,31.423,0.9,0.51,6.7,0.394973150468859,NA,1634.85,24.7,785560,-7086.888457,66.182064
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2008,3.7,0.23,43.19,28.226,28.546,0.76,0.56,6.75,0.410410849018263,NA,1898.41,28.53,814659,-6221.859991,66.53098
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2009,0.07,0.47,34.72,20.636,28.513,0.05,0.58,6.59,0.40886857642668,NA,3808,56.95,815201,-415.1795615,66.866834
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2010,8.77,0.5,41.97,25.357,28.724,0.75,0.63,6.55,0.408468235204714,0.7693,4433.16,65.97,886663,-6615.343922,67.195032
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2011,2.95,0.58,47.67,26.791,29.334,-0.52,0.64,6.53,0.413310212586987,NA,5255.62,77.84,912790,4702.08285,67.518379
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2012,10.52,0.56,46.16,28.024,26.792,-0.13,0.64,6.51,0.413761041871846,NA,5656.79,83.39,1008790,1361.534446,67.835969
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2013,4.08,0.63,44.16,27.457,25.356,0.36,0.69,6.53,0.406305840281021,NA,6584.86,96.63,1049950,-3814.466006,68.144519
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2014,0.9,0.62,42.45,23.919,26.777,-0.07,0.71,6.5,0.326570502491508,NA,6524.11,95.33,1059450,766.2995625,68.438748
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2015,2.62,0.54,38.84,22.356,29.274,0.36,0.71,6.72,0.32116807386772,0.9217,5894.67,85.78,1087230,-3936.528344,68.714519
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2016,5.41,0.55,36.37,21.105,31.611,-0.86,0.74,6.73,0.327539380236962,NA,6270.03,90.91,1146040,9906.454565,68.971313
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2017,5.22,0.56,38.06,22.934,32.562,-0.49,0.7,6.75,0.32835750287329,NA,6720.12,97.1,1205840,5931.879643,69.209817
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2018,6.69,0.58,38.91,25.172,30.785,-0.33,0.72,6.75,0.34688721605122,NA,7466.08,107.54,1286520,4181.659339,69.428454
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2019,4.09,0.61,36.05,23.735,30.756,-0.4,0.7,NA,0.34810596001538,NA,8162.16,117.23,1339170,5327.519459,69.625581
"THA","Thailand","Asia and Pacific","South-East Asia","EM",2020,-4.95,0.63,35.36,23.855,27.151,-1.79,NA,NA,0.34823891149812,1.087,8067.22,115.58,1272900,22815.32081,69.799978
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2002,-5.25,NA,1.35,27.873,NA,NA,0.06,NA,0.473909225263682,NA,NA,NA,1264,NA,0.922699
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2003,-0.4,NA,6.4,22.274,NA,NA,0.06,NA,0.475275447648762,NA,NA,NA,1259,NA,0.94711
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2004,3.1,NA,9.04,17.072,NA,NA,0.06,NA,0.47128855596034,NA,NA,NA,1298,NA,0.971889
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2005,6.24,NA,7.36,15.779,NA,NA,0.06,NA,0.475409695500959,0.095,NA,NA,1379,NA,0.99513
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2006,-1.16,0.27,6.36,12.125,NA,0.62,0.06,NA,0.470744301996906,NA,3.64,3.58,1363,-8.478084462,1.016437
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2007,13.13,0.68,7.07,18.652,NA,0.56,0.06,NA,0.481355730623052,NA,10.44,10.07,1542,-8.695061688,1.036388
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2008,13.49,1.01,25.08,31.312,NA,2.27,0.07,NA,0.481810407637599,NA,17.66,16.73,1750,-39.69797075,1.055428
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2009,10.86,5.84,24.15,48.848,NA,2.47,0.07,NA,0.482307502602504,NA,113.35,105.51,1940,-47.95475066,1.074286
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2010,10.72,6.38,45.65,42.699,NA,0.2,0.07,6.43,0.479800023571828,0.035,137.14,125.41,2148,-4.33280677,1.093517
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2011,8.01,5.9,32.79,69.497,NA,3.54,0.08,6.49,0.481953813317067,NA,136.9,122.98,2320,-82.05816854,1.113154
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2012,13.32,4.56,66.1,60.668,NA,1.05,0.1,6.41,0.48030965429505,NA,119.86,105.79,2629,-27.71577718,1.133002
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2013,8.94,1.17,40.23,41.766,NA,1.51,0.1,6.45,0.486350540491497,NA,33.65,29.18,2864,-43.19043895,1.153288
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2014,11.56,1.37,20.82,43.122,NA,0.66,0.11,6.4,0.478310962033442,NA,43.68,37.2,3195,-21.23882486,1.174333
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2015,9.05,1.77,26.21,36.825,NA,0.87,0.11,6.36,0.475748122825879,0.0373,61.6,51.49,3484,-30.3287,1.196294
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2016,9.56,2.1,10.64,39.578,NA,-0.19,0.1,6.47,0.481878782835893,NA,80.17,65.75,3817,7.188,1.219289
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2017,2.46,2.23,13,34.27,NA,0.17,0.11,6.36,0.46590197079695,NA,87.04,70.01,3911,-6.715937467,1.24326
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2018,1.3,2.43,9.99,34.315,NA,1.21,0.11,6.29,0.491072167292972,NA,96.32,75.96,3962,-47.92566457,1.267975
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2019,20.85,2.1,14.2,25.608,NA,1.56,0.11,NA,0.50022153290062,NA,100.38,77.63,4788,-74.58032302,1.29312
"TLS","Timor-Leste","Asia and Pacific","South-East Asia","LIC",2020,-6.87,3.49,21.86,16.654,NA,17.18,NA,NA,0.503377773946412,0.0396,155.46,117.91,4459,-766.2461114,1.318442
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1981,15.81,NA,2.22,14.3,7.065,NA,0,NA,0.451373317834168,NA,NA,NA,33805,NA,55.522804
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1982,14.83,NA,1.63,14.3,8.628,NA,0,NA,0.453666218098937,NA,NA,NA,38819,NA,56.814309
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1983,11.29,NA,1.48,14.3,9.317,NA,0,NA,0.452279772908328,NA,NA,NA,43200,NA,58.148384
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1984,12.31,NA,1.55,14.3,9.66,NA,0,NA,0.450450754624126,NA,NA,NA,48518,NA,59.512619
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1985,8.96,NA,1.8,14.3,6.311,NA,0,NA,0.449706323357906,NA,NA,NA,52865,NA,60.896732
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1986,5.44,NA,1.63,14.3,7.821,NA,0,NA,0.447136186550296,NA,NA,NA,55739,NA,62.293859
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1987,5.09,NA,1.74,14.3,8.662,NA,0,NA,0.432765044815677,NA,NA,NA,58574,NA,63.701974
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1988,8.81,NA,2.04,14.3,8.656,NA,0,NA,0.428989665309398,NA,NA,NA,63732,NA,65.120432
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1989,12.03,NA,4.63,13.594,5.487,NA,0,NA,0.42648367234333,NA,NA,NA,71397,NA,66.550231
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1990,8.98,NA,3.41,3.709,8.158,NA,0,NA,0.428797520575629,1.5056,NA,NA,77808,NA,67.988855
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1991,9.39,NA,4.24,9.67,10.438,NA,0,NA,0.415771538340151,NA,NA,NA,85112,NA,69.436956
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1992,11.18,NA,6.69,12.374,13.831,NA,0.26,NA,0.402530776910145,NA,NA,NA,94625,NA,70.883488
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1993,10.64,NA,8.4,24.424,10.768,NA,0.28,NA,0.40230588221268,NA,NA,NA,104692,NA,72.300308
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1994,11.16,NA,10.28,25.476,11.026,NA,0.27,NA,0.402892467150014,NA,NA,NA,116373,NA,73.65122
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1995,11.84,NA,12.39,27.144,11.35,NA,0.28,NA,0.401347344731589,1.8423,NA,NA,130148,NA,74.910462
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1996,11.34,NA,13.21,28.103,15.69,1.65,0.31,NA,0.401366302502858,NA,NA,NA,144910,-2395,76.068739
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1997,10.02,NA,13.28,28.3,17.813,1.39,0.31,NA,0.402819661377296,NA,NA,NA,159425,-2220,77.133212
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1998,6.96,NA,12.27,29.05,18.908,0.98,0.32,NA,0.391216771910365,NA,NA,NA,170514,-1671,78.115712
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",1999,6.29,NA,12.59,27.63,24.99,0.78,0.32,NA,0.419501810459638,NA,NA,NA,181233,-1412,79.035871
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2000,9.17,0.68,14.49,29.61,25.467,0.66,0.31,5.56,0.423504613548157,2.1585,1340,16.77,197860,-1298,79.910411
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2001,9.24,0.51,13.94,31.173,26.779,0.6,0.29,NA,0.425236998173448,NA,1100,13.62,216141,-1300,80.7425
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2002,8.77,0.75,15.03,33.221,24.757,0.6,0.35,NA,0.423282479389591,NA,1770,21.71,235106,-1400,81.534406
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2003,9.33,0.82,17.7,35.445,24.071,0.56,0.34,5.47,0.423743298601241,NA,2100,25.52,257052,-1450,82.30165
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2004,10.69,0.81,20.56,33.45,23.814,0.57,0.3,5.82,0.421866011679476,NA,2310,27.81,284534,-1610,83.062819
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2005,10.9,1,21.89,33.757,25.821,0.6,0.37,5.86,0.422747537497655,2.3762,3150,37.57,315540,-1889,83.832662
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2006,10.22,1.09,24.38,34.537,27.006,0.67,0.39,5.96,0.421984475896923,NA,3800,44.91,347774,-2315,84.617545
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2007,10.01,1.62,29.25,39.566,34.911,1.7,0.4,5.94,0.419095513205428,NA,6180,72.35,382577,-6516,85.419588
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2008,7.72,1.65,34.5,36.493,28.925,2.25,0.4,5.84,0.420768839162845,NA,6805,78.9,412100,-9279,86.243424
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2009,6.2,1.38,30.27,37.163,32.042,1.58,0.44,5.97,0.417681750069866,NA,6020,69.12,437656,-6900,87.09225
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2010,7.66,1.75,35.65,35.367,32.352,1.51,0.45,5.96,0.419347103812915,2.6307,8260,93.9,471196,-7100,87.967655
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2011,8.64,1.68,41.89,29.482,29.589,1.27,0.35,5.9,0.419674017152789,NA,8600,96.77,511889,-6480,88.871384
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2012,11.04,1.76,45,27.001,31.719,1.26,0.35,5.92,0.417332254608816,NA,10000,111.36,568401,-7168,89.801926
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2013,6.79,1.81,49.53,26.44,30.049,1.14,0.32,6.02,0.450345764678715,NA,11000,121.21,607018,-6944,90.752593
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2014,8.83,1.82,52.08,26.597,30.264,1.22,0.4,6.03,0.44898008888757,NA,12000,130.84,660612,-8050,91.71385
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2015,6,1.86,54.03,27.339,26.444,1.53,0.37,6.04,0.450603353766117,2.9095,13000,140.27,700257,-10700,92.677082
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2016,10.08,1.82,53.64,26.35,26.56,1.5,0.37,6.16,0.459114963465512,NA,14000,149.51,770872,-11600,93.640435
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2017,10.4,1.76,58,26.357,25.72,1.6,0.39,6.16,0.451207652799766,NA,15000,158.56,851064,-13620,94.600643
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2018,9.65,1.71,58.54,26.347,28.199,1.6,0.39,6.2,0.45092901399681,NA,16000,167.46,933163,-14902,95.545959
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2019,8.93,1.67,57.7,26.626,30.362,1.54,0.36,NA,0.439278953391467,NA,17000,176.24,1016480,-15635,96.462108
"VNM","Vietnam","Asia and Pacific","South-East Asia","EM",2020,4.15,1.62,58.34,26.444,28.603,NA,NA,NA,0.458150298955306,3.392,17200,176.7,1058690,NA,97.338583
