"ISO","Country.x","Region","Subregion","Econ_Level","Year","GDP_Growth_percent","Rem_Ratio_percent","Trade_GDP_Ratio_percent","Investment_Rate_percent","Savings_Rate_percent","FDI_Ratio_percent","Financial_Development","Econ_Freedom_Index","Administration","Migrant_Stock","Remittance_million","Remittance_per_capita","GDP_Mil","FDI","Population_million"
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2011,6.58,0.83,70.44,20.048,14.751,3.71,0.23,7.74,0.657734866303272,NA,520.22,112.28,62759,-2328.216841,4.633086
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2012,6.98,0.84,75.24,19.854,14.749,2.69,0.24,7.7,0.658125583047951,NA,562.34,119.95,67139,-1802.734886,4.688003
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2013,5.99,0.84,71.84,19.59,14.819,3.37,0.27,7.63,0.648223674727762,NA,596.4,125.77,71160,-2401.45108,4.742111
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2014,8.28,0.77,61.59,19.223,14.507,3.66,0.28,7.59,0.664830023480699,NA,593.93,123.85,77049,-2817.739362,4.79539
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2015,7.53,0.67,31.81,18.854,15.45,3.07,0.27,7.7,0.652302683301868,0.1382,551.99,113.86,82853,-2541.308964,4.847805
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2016,9.64,0.6,28.94,18.889,16.752,2.34,0.27,7.69,0.648078429569455,NA,545.42,111.33,90838,-2127.035024,4.899336
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2017,7.77,0.57,27.98,18.065,14.448,2.65,0.27,7.65,0.643870456894669,NA,560.37,113.21,97896,-2596.121223,4.949955
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2018,4.51,0.52,27.92,17.68,14.487,2.13,0.28,7.62,0.644215704871802,NA,533.51,106.71,102308,-2183.145638,4.999443
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2019,3.99,0.52,26.38,16.188,13.937,2.33,0.27,NA,0.656940378469215,NA,553.38,109.63,106392,-2481.191771,5.047561
"CRI","Costa Rica","Western Hemisphere","Central America","EM",2020,-3.64,0.49,27.52,15.877,13.257,NA,NA,NA,0.669942007173233,0.1502,500,98.15,102517,NA,5.094114
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1981,14.14,1.17,18.71,21.159,11.136,0.51,0.13,NA,0.331730786287647,NA,183,30.83,15689,-79.7,5.935895
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1982,7.99,1.12,14.65,19.727,7.49,-0.01,0.15,NA,0.331235125045215,NA,190,31.31,16942,1.4,6.067769
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1983,8.72,1.06,13.91,18.322,11.739,0.26,0.15,NA,0.332345244127266,NA,195,31.45,18420,-48.2,6.199657
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1984,4.91,1.06,14.68,15.444,12.612,0.35,0.13,NA,0.341190826782165,NA,205,32.38,19324,-68.5,6.33176
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1985,0.97,1.24,14.25,15.036,12.145,0.19,0.12,4.79,0.339574241189911,NA,242,37.44,19512,-36.2,6.464229
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1986,5.61,1.09,14.66,16.812,12.614,0.24,0.14,NA,0.337009134529156,NA,225,34.11,20606,-50,6.596967
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1987,12.84,1.17,15.02,19.454,13.449,0.38,0.15,NA,0.322624605221318,NA,273,40.57,23252,-89,6.72993
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1988,5.76,1.18,17.28,19.757,16.827,0.43,0.13,NA,0.317544802761441,NA,289,42.11,24591,-106.1,6.863438
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1989,8.49,1.13,18.7,21.812,16.997,0.41,0.14,NA,0.318266653473656,NA,301,43.01,26679,-110,6.997877
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1990,-1.92,1.2,19.26,20.833,14.512,0.51,0.13,4.07,0.318641263848562,0.458,314.8,44.13,26168,-132.8,7.133491
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1991,4.36,1.21,19.49,16.648,16.711,0.53,0.09,NA,0.315204741551768,NA,329.5,45.32,27309,-145,7.270413
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1992,13.75,1.12,20.49,18.791,17.955,0.58,0.12,NA,0.317166649262424,NA,346.6,46.79,31065,-179.7,7.408339
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1993,9.91,2.22,20.89,19.758,15.684,0.55,0.12,NA,0.301377076875194,NA,758.1,100.46,34143,-189.3,7.546467
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1994,4.79,2.23,22.8,21.004,19.072,0.58,0.12,NA,0.304022427699123,NA,797.5,103.79,35779,-206.8,7.683707
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1995,7.9,2.17,22.4,20.05,18.951,1.07,0.12,5.89,0.302786942296263,0.667,839.2,107.33,38606,-414.3,7.819239
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1996,7.92,2.31,22.6,20.054,18.888,0.23,0.12,NA,0.328090029298356,NA,962.7,121.05,41663,-96.5,7.952766
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1997,10.76,2.48,24.34,22.101,21.287,0.91,0.13,NA,0.334037375390959,NA,1142.2,141.28,46147,-420.6,8.084407
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1998,7.92,2.82,23.69,28.069,26.508,1.41,0.12,NA,0.339123685982671,NA,1405.8,171.14,49800,-699.8,8.214427
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",1999,7.47,3.05,21.78,27.113,25.174,2.5,0.13,NA,0.336916214395895,NA,1631.1,195.5,53520,-1337.8,8.343288
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2000,7,3.21,23.86,27.893,23.669,1.66,0.13,6.73,0.337587294101535,0.8895,1838.8,217.06,57267,-952.9,8.471317
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2001,4.71,3.31,20.94,26.771,23.877,1.8,0.14,6.92,0.337724779842926,NA,1981.8,230.48,59963,-1079.1,8.598599
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2002,6.15,3.45,20.85,26.957,24.029,1.44,0.15,6.87,0.332049171083592,NA,2194.3,251.5,63649,-916.8,8.724974
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2003,0.49,3.64,19.62,19.409,24.225,0.96,0.13,6.42,0.32517058385789,NA,2325.4,262.75,63959,-612.99,8.850317
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2004,5.33,3.71,20.85,20.627,25.255,1.35,0.12,5.94,0.326665586004136,NA,2501.2,278.7,67369,-909.04,8.974444
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2005,12.84,3.58,20.63,24.773,23.458,1.48,0.12,6.63,0.326986157186903,1.0141,2719.2,298.9,76017,-1122.7,9.097262
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2006,12.48,3.57,20.46,26.927,23.539,1.27,0.13,6.62,0.325192867605267,NA,3053.8,331.26,85502,-1084.6,9.218681
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2007,10.3,3.6,20.78,28.351,23.436,1.77,0.14,6.76,0.328304548069141,NA,3397,363.75,94310,-1667.4,9.338856
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2008,5.22,3.63,21.47,30.024,20.648,2.89,0.14,6.68,0.325795125187465,NA,3605.5,381.21,99230,-2870,9.458079
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2009,1.72,3.38,15.81,23.573,18.807,2.15,0.14,7.19,0.327244059733157,NA,3414.7,356.56,100933,-2165.4,9.576736
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2010,9.6,3.51,17.87,26.38,18.918,1.83,0.14,7.42,0.326721642718692,1.1844,3887,400.92,110625,-2023.7,9.695117
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2011,5.29,3.64,19.12,25.026,17.523,1.95,0.12,7.46,0.329227380389334,NA,4240.7,432.14,116474,-2276.7,9.813219
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2012,1.47,3.61,18.88,24.296,17.759,2.66,0.14,7.23,0.328163317962348,NA,4262.1,429.17,118183,-3142.4,9.930916
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2013,6.13,3.58,18.27,22.724,18.632,1.59,0.15,7.48,0.329519296409636,NA,4485.5,446.4,125424,-1990.5,10.048226
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2014,9.21,3.51,18.02,23.113,19.887,1.61,0.15,7.52,0.329948039989679,NA,4810.4,473.22,136976,-2208.5,10.165182
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2015,10.65,3.43,15.45,23.442,21.645,1.45,0.17,7.51,0.350453858084967,1.4546,5196.2,505.38,151560,-2204.9,10.281675
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2016,10.52,3.29,14.91,22.972,21.897,1.44,0.17,7.48,0.350961090832211,NA,5508.4,529.77,167506,-2406.7,10.397738
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2017,5.04,3.51,14.32,22.472,22.306,2.03,0.18,7.46,0.320866232224009,NA,6177.8,587.63,175941,-3570.7,10.513111
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2018,9.55,3.54,14.55,25.796,24.441,1.32,0.18,7.58,0.278836268158373,NA,6814.2,641.21,192745,-2535.3,10.627147
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2019,6.93,3.6,14.31,26.005,24.651,1.47,0.18,NA,0.232236924082467,NA,7420.5,690.99,206098,-3021,10.738957
"DOM","Dominican Republic","Western Hemisphere","Caribbean","EM",2020,-5.6,4.28,13.61,24.244,22.376,1.31,NA,NA,0.409022023272827,1.6086,8331.6,768.04,194555,-2554.3,10.847904
"ECU","Ecuador","Western Hemisphere","South America","EM",1981,13.73,NA,17.46,19.762,14.744,0.2,0.17,NA,0.50906922141921,NA,NA,NA,29653,-60,8.197648
"ECU","Ecuador","Western Hemisphere","South America","EM",1982,7.45,NA,15.46,22.503,16.512,0.13,0.17,NA,0.507932545205321,NA,NA,NA,31863,-40,8.409396
"ECU","Ecuador","Western Hemisphere","South America","EM",1983,1.01,NA,12.82,14.413,14.092,0.16,0.19,NA,0.509736681732642,NA,NA,NA,32184,-50,8.624594
"ECU","Ecuador","Western Hemisphere","South America","EM",1984,7.96,NA,12.95,14.541,13.445,0.14,0.19,NA,0.501325370525464,NA,NA,NA,34745,-50,8.843463
"ECU","Ecuador","Western Hemisphere","South America","EM",1985,7.7,NA,14.06,16.007,17.204,0.17,0.16,4.49,0.460923850549126,NA,NA,NA,37421,-62,9.0661
"ECU","Ecuador","Western Hemisphere","South America","EM",1986,5.17,0.01,11.76,17.267,14,0.21,0.18,NA,0.461267584653052,NA,3,0.32,39356,-81,9.292481
"ECU","Ecuador","Western Hemisphere","South America","EM",1987,-3.65,0.01,10.93,18.408,10.483,0.32,0.17,NA,0.461140779076149,NA,3,0.32,37921,-123,9.522362
"ECU","Ecuador","Western Hemisphere","South America","EM",1988,14.38,0,10.36,17.631,13.77,0.36,0.12,NA,0.466833660622366,NA,2,0.21,43375,-155,9.755576
"ECU","Ecuador","Western Hemisphere","South America","EM",1989,4.21,0,10.22,16.993,12.794,0.35,0.11,NA,0.492929734652724,NA,1,0.1,45203,-160,9.99187
"ECU","Ecuador","Western Hemisphere","South America","EM",1990,6.86,0.11,10.23,14.614,12.194,0.26,0.12,5.07,0.49216176869416,0.214,51,4.98,48306,-126,10.230931
"ECU","Ecuador","Western Hemisphere","South America","EM",1991,8.67,0.11,11.82,18.416,13.872,0.3,0.11,NA,0.49144852473074,NA,56,5.35,52493,-160,10.472476
"ECU","Ecuador","Western Hemisphere","South America","EM",1992,5.98,0.13,11.96,17.702,16.941,0.32,0.12,NA,0.49271803512121,NA,75,7,55630,-178,10.716131
"ECU","Ecuador","Western Hemisphere","South America","EM",1993,4.42,0.35,11.61,18.861,15.416,0.82,0.11,NA,0.492063159590959,NA,202.92,18.51,58087,-473.72,10.96146
"ECU","Ecuador","Western Hemisphere","South America","EM",1994,6.48,0.45,14.11,18.325,15.055,0.93,0.12,NA,0.494963782412026,NA,276.23,24.65,61853,-576.33,11.207999
"ECU","Ecuador","Western Hemisphere","South America","EM",1995,4.4,0.6,15.34,17.226,12.888,0.7,0.13,6.07,0.484484970249326,0.3262,386.12,33.71,64573,-452.48,11.455205
"ECU","Ecuador","Western Hemisphere","South America","EM",1996,3.59,0.73,14.26,15.778,15.825,0.75,0.12,NA,0.469246833110583,NA,488.96,41.78,66894,-499.68,11.703169
"ECU","Ecuador","Western Hemisphere","South America","EM",1997,6.13,0.91,15.13,18.014,15.543,1.02,0.12,NA,0.447805122811943,NA,647.72,54.2,70992,-723.95,11.951457
"ECU","Ecuador","Western Hemisphere","South America","EM",1998,4.43,1.08,14.04,21.925,13.409,1.17,0.12,NA,0.460721510581202,NA,798.72,65.48,74137,-869.98,12.198449
"ECU","Ecuador","Western Hemisphere","South America","EM",1999,-3.36,1.52,11.91,15.952,19.963,0.91,0.13,NA,0.456268693534513,NA,1089.52,87.57,71643,-648.41,12.442109
"ECU","Ecuador","Western Hemisphere","South America","EM",2000,3.35,1.79,13.24,21.279,27.352,-0.03,0.1,5.8,0.459236316687485,0.4464,1322.3,104.27,74044,23.43936791,12.681123
"ECU","Ecuador","Western Hemisphere","South America","EM",2001,6.3,1.8,14.4,22.349,20.097,0.68,0.11,5.78,0.452917302762667,NA,1420.56,110,78706,-538.5685752,12.91466
"ECU","Ecuador","Western Hemisphere","South America","EM",2002,5.74,1.73,14.21,23.702,19.432,0.94,0.11,6.33,0.450647118133636,NA,1438.02,109.41,83227,-783.2610096,13.143465
"ECU","Ecuador","Western Hemisphere","South America","EM",2003,4.63,1.88,14.48,19.59,18.397,1,0.11,6.33,0.448303418464978,NA,1633.43,122.17,87081,-871.513414,13.369678
"ECU","Ecuador","Western Hemisphere","South America","EM",2004,11.12,1.9,16.82,20.199,18.889,0.86,0.11,5.98,0.452698282593924,NA,1838.04,135.19,96768,-836.9395939,13.59639
"ECU","Ecuador","Western Hemisphere","South America","EM",2005,8.57,2.34,19.77,21.637,22.779,0.47,0.12,6.17,0.440604835123174,0.9866,2460,177.93,105062,-493.4138355,13.825839
"ECU","Ecuador","Western Hemisphere","South America","EM",2006,7.56,2.6,22.08,22.46,26.177,0.24,0.14,6.22,0.446027276840864,NA,2933.81,208.67,113008,-271.4288525,14.059379
"ECU","Ecuador","Western Hemisphere","South America","EM",2007,4.94,2.82,22.96,22.705,26.403,0.16,0.16,6.15,0.463483342302986,NA,3341.34,233.72,118585,-193.8725269,14.296554
"ECU","Ecuador","Western Hemisphere","South America","EM",2008,8.43,2.4,30.04,26.388,29.252,0.82,0.16,6.29,0.476708568262927,NA,3088.63,212.49,128577,-1057.40402,14.53574
"ECU","Ecuador","Western Hemisphere","South America","EM",2009,1.33,2.1,22.18,25.639,26.14,0.24,0.17,6.16,0.476552611764153,NA,2742.44,185.62,130291,-308.6298901,14.774412
"ECU","Ecuador","Western Hemisphere","South America","EM",2010,4.73,1.9,27.02,28.037,25.762,0.12,0.17,6.2,0.465999861108114,1.1529,2599.03,173.14,136456,-165.8933204,15.011114
"ECU","Ecuador","Western Hemisphere","South America","EM",2011,10.12,1.78,29.27,28.142,27.638,0.43,0.16,6.11,0.464239498581082,NA,2680.6,175.85,150267,-646.0843587,15.243885
"ECU","Ecuador","Western Hemisphere","South America","EM",2012,6.18,1.55,30.36,27.796,27.629,0.36,0.15,6.22,0.459861867263759,NA,2476.23,160.02,159560,-567.4173009,15.474099
"ECU","Ecuador","Western Hemisphere","South America","EM",2013,9.8,1.4,29.1,28.467,27.486,0.42,0.15,6.13,0.456795601426562,NA,2458.8,156.54,175196,-727.0812063,15.707473
"ECU","Ecuador","Western Hemisphere","South America","EM",2014,6.65,1.32,27.65,28.314,27.657,0.41,0.16,5.98,0.452641732298654,NA,2472.45,154.99,186847,-772.3899461,15.951832
"ECU","Ecuador","Western Hemisphere","South America","EM",2015,-4.03,1.33,21.71,26.87,24.633,0.74,0.16,6.42,0.455750932003197,1.1308,2387.56,147.27,179310,-1322.701337,16.212022
"ECU","Ecuador","Western Hemisphere","South America","EM",2016,1.48,1.44,17.84,24.979,26.095,0.42,0.16,6.29,0.455843810404407,NA,2612.1,158.39,181967,-755.9548681,16.491116
"ECU","Ecuador","Western Hemisphere","South America","EM",2017,7.17,1.46,19.68,26.28,26.137,0.32,0.16,6.37,0.520147877984048,NA,2849.07,169.74,195011,-624.4694123,16.785356
"ECU","Ecuador","Western Hemisphere","South America","EM",2018,3.72,1.5,21.76,26.748,25.513,0.69,0.17,6.46,0.502629828633714,NA,3039.08,177.89,202268,-1387.835145,17.084359
"ECU","Ecuador","Western Hemisphere","South America","EM",2019,1.8,1.57,21.58,25.906,25.857,0.47,0.17,NA,0.500848319335561,NA,3242.68,186.64,205903,-961.6083295,17.373657
"ECU","Ecuador","Western Hemisphere","South America","EM",2020,-6.38,1.73,19.65,20.762,21.278,0.53,NA,NA,0.494901277136208,1.1279,3343.79,189.52,192770,-1016.949293,17.64306
"SLV","El Salvador","Western Hemisphere","Central America","EM",1981,3.19,0.69,17.57,14.191,10.644,-0.05,0.04,NA,0.288588355234915,NA,72.48,15.53,10441,5.72,4.666361
"SLV","El Salvador","Western Hemisphere","Central America","EM",1982,-0.52,1.08,15.62,13.044,11.549,-0.01,0.05,NA,0.288886092925379,NA,112.2,23.68,10387,1,4.737256
"SLV","El Salvador","Western Hemisphere","Central America","EM",1983,5.51,1.05,16.62,11.655,13.52,0.26,0.06,NA,0.287295205184534,NA,115.44,24.03,10959,-28.08,4.804936
"SLV","El Salvador","Western Hemisphere","Central America","EM",1984,4.99,1.38,16.27,13.434,11.72,0.11,0.09,NA,0.268805771856615,NA,158.92,32.63,11506,-12.36,4.871041
"SLV","El Salvador","Western Hemisphere","Central America","EM",1985,3.81,1.31,15.08,11.49,9.04,0.1,0.11,4.34,0.271226455685979,NA,156.96,31.79,11944,-12.4,4.936803
"SLV","El Salvador","Western Hemisphere","Central America","EM",1986,2.2,1.29,14.96,12.076,19.215,0.2,0.1,NA,0.269691283095386,NA,157.73,31.53,12207,-24.13363148,5.002339
"SLV","El Salvador","Western Hemisphere","Central America","EM",1987,5.05,1.45,12.73,10.974,16.853,0.14,0.11,NA,0.268728230162724,NA,186.24,36.75,12823,-18.32,5.067531
"SLV","El Salvador","Western Hemisphere","Central America","EM",1988,5.47,1.56,13.11,11.356,13.275,0.13,0.11,NA,0.269538731729217,NA,210.36,40.98,13525,-16.96,5.133273
"SLV","El Salvador","Western Hemisphere","Central America","EM",1989,4.92,1.67,12.52,12.836,6.917,0.1,0.1,NA,0.297365118709178,NA,237.68,45.7,14190,-14.36,5.200608
"SLV","El Salvador","Western Hemisphere","Central America","EM",1990,8.76,2.37,12.1,13.813,11.556,0.01,0.09,4.99,0.311986838546569,1.2418,366.28,69.5,15433,-1.898272086,5.270074
"SLV","El Salvador","Western Hemisphere","Central America","EM",1991,4.93,2.93,12.83,15.455,12.608,0.16,0.1,NA,0.310230797064368,NA,475.23,88.96,16194,-25.18049896,5.34219
"SLV","El Salvador","Western Hemisphere","Central America","EM",1992,9.46,3.92,14.46,18.833,16.889,0.09,0.11,NA,0.392919067159189,NA,694.31,128.19,17726,-15.30947872,5.416327
"SLV","El Salvador","Western Hemisphere","Central America","EM",1993,8.32,4.14,15.36,18.958,18.12,0.09,0.11,NA,0.411618538702286,NA,795.75,144.93,19201,-16.43204402,5.490478
"SLV","El Salvador","Western Hemisphere","Central America","EM",1994,6.93,4.73,17.59,20.358,20.6,NA,0.13,NA,0.411152216055833,NA,971.73,174.71,20531,NA,5.561916
"SLV","El Salvador","Western Hemisphere","Central America","EM",1995,6.93,4.85,19.28,20.944,19.509,0.17,0.13,7.01,0.4129678564598,0.9331,1063.9,189.02,21954,-38.0372186,5.628602
"SLV","El Salvador","Western Hemisphere","Central America","EM",1996,2.66,4.81,20.27,15.355,14.492,-0.03,0.12,NA,0.412290044325165,NA,1083.84,190.48,22538,7.195888064,5.689943
"SLV","El Salvador","Western Hemisphere","Central America","EM",1997,4.92,5.07,23.63,15.083,15.287,0.25,0.11,NA,0.410530788951927,NA,1199.49,208.74,23646,-59.04354033,5.746288
"SLV","El Salvador","Western Hemisphere","Central America","EM",1998,3.81,5.45,24.64,18.651,19.022,4.49,0.09,NA,0.418816650090033,NA,1338.32,230.83,24546,-1102.68418,5.797764
"SLV","El Salvador","Western Hemisphere","Central America","EM",1999,3.64,5.45,24.55,17.301,16.618,0.64,0.11,NA,0.41646674111035,NA,1386,237.13,25440,-162,5.844834
"SLV","El Salvador","Western Hemisphere","Central America","EM",2000,3.38,6.71,28.53,17.669,15.715,0.68,0.12,7.58,0.421313102868395,0.949,1764.2,299.63,26301,-178.4,5.88793
"SLV","El Salvador","Western Hemisphere","Central America","EM",2001,3.09,7.1,27.71,17.714,18.391,1.06,0.15,7.57,0.419077127829653,NA,1924.3,324.67,27114,-288.6,5.927001
"SLV","El Salvador","Western Hemisphere","Central America","EM",2002,3.18,6.98,26.47,17.065,15.592,1.77,0.16,7.46,0.415221177965346,NA,1952.6,327.5,27977,-495.7,5.962139
"SLV","El Salvador","Western Hemisphere","Central America","EM",2003,3.45,7.33,27.62,18.429,14.809,0.42,0.17,7.54,0.415357561254212,NA,2121.3,353.9,28943,-122.6,5.994075
"SLV","El Salvador","Western Hemisphere","Central America","EM",2004,3.6,8.55,28.21,18.141,15.45,1.22,0.17,7.6,0.397442817842306,NA,2563,425.48,29986,-366.02,6.023801
"SLV","El Salvador","Western Hemisphere","Central America","EM",2005,5.91,9.54,28.56,18.605,16.734,1.25,0.18,7.65,0.386431500327775,1.1188,3028.6,500.42,31758,-398.24,6.052124
"SLV","El Salvador","Western Hemisphere","Central America","EM",2006,7.5,10.2,29.79,20.075,17.465,0.78,0.19,7.67,0.39027823317279,NA,3482.7,572.87,34140,-267.43,6.079395
"SLV","El Salvador","Western Hemisphere","Central America","EM",2007,4.6,10.39,30.81,20.8,13.649,4.08,0.19,7.78,0.386853516440756,NA,3709.05,607.46,35709,-1455.31,6.10581
"SLV","El Salvador","Western Hemisphere","Central America","EM",2008,4.12,10.1,33.72,20.173,11.655,2.22,0.2,7.76,0.39347296391045,NA,3754.75,612.34,37179,-823.62,6.131767
"SLV","El Salvador","Western Hemisphere","Central America","EM",2009,-1.34,9.28,25.74,14.055,12.281,1,0.19,7.53,0.415334206983502,NA,3402.34,552.54,36681,-365.77,6.157678
"SLV","El Salvador","Western Hemisphere","Central America","EM",2010,3.29,9.16,29.74,16.672,13.783,-0.6,0.19,7.47,0.41449838114778,1.3371,3471.84,561.43,37889,225.5653821,6.183877
"SLV","El Salvador","Western Hemisphere","Central America","EM",2011,5.98,9.07,35.56,17.79,12.309,0.54,0.19,7.41,0.415220214228735,NA,3643.95,586.73,40156,-218.4291055,6.210567
"SLV","El Salvador","Western Hemisphere","Central America","EM",2012,1.61,9.59,36.41,17.71,11.912,1.14,0.19,7.34,0.414277374096533,NA,3914.05,627.46,40804,-466.0206674,6.237922
"SLV","El Salvador","Western Hemisphere","Central America","EM",2013,5.61,9.2,32.73,17.019,10.115,0.42,0.2,7.35,0.480786771628111,NA,3966.48,633.01,43093,-179.1064992,6.266076
"SLV","El Salvador","Western Hemisphere","Central America","EM",2014,5.66,9.14,30.2,16.397,11.026,0.67,0.2,7.51,0.4805796137632,NA,4160.38,660.89,45534,-306.4464493,6.295124
"SLV","El Salvador","Western Hemisphere","Central America","EM",2015,5.54,8.9,29.18,16.017,12.801,0.82,0.21,7.35,0.484350458570009,1.5129,4274.62,675.82,48056,-396.350024,6.325121
"SLV","El Salvador","Western Hemisphere","Central America","EM",2016,6.32,8.93,26.4,15.968,13.693,0.68,0.21,7.38,0.470153109900577,NA,4561.58,717.67,51095,-347.8529216,6.356137
"SLV","El Salvador","Western Hemisphere","Central America","EM",2017,5.7,9.25,26.39,16.677,14.817,1.65,0.22,7.44,0.443638479413453,NA,4996.35,782.13,54006,-888.8445223,6.388124
"SLV","El Salvador","Western Hemisphere","Central America","EM",2018,4.89,9.52,27.62,20.291,15.596,1.46,0.22,7.41,0.387087278416073,NA,5391.74,839.74,56647,-826.0469567,6.42074
"SLV","El Salvador","Western Hemisphere","Central America","EM",2019,4.21,9.59,26.16,19.105,17.041,1.08,0.22,NA,0.433637583320945,NA,5661.16,877.22,59031,-635.7633484,6.45355
"SLV","El Salvador","Western Hemisphere","Central America","EM",2020,-7.47,10.87,25.19,17.163,15.661,0.37,NA,NA,0.343484329763904,1.5991,5936.16,915.2,54621,-201.18375,6.486201
"GTM","Guatemala","Western Hemisphere","Central America","EM",1981,10.16,0.12,15.07,17.222,10.39,0.6,0.22,NA,0.221342962295611,NA,24.5,3.46,21156,-127.1,7.071186
"GTM","Guatemala","Western Hemisphere","Central America","EM",1982,2.42,0.05,12.07,14.232,9.482,0.36,0.23,NA,0.220871024153127,NA,10.7,1.47,21667,-77.1,7.262658
"GTM","Guatemala","Western Hemisphere","Central America","EM",1983,1.29,0.02,10.38,11.651,8.953,0.21,0.24,NA,0.274094487872518,NA,3.9,0.52,21947,-45,7.462585
"GTM","Guatemala","Western Hemisphere","Central America","EM",1984,4.14,0.01,10.85,11.59,7.845,0.17,0.25,NA,0.264971813552641,NA,3.4,0.44,22855,-38,7.669863
"GTM","Guatemala","Western Hemisphere","Central America","EM",1985,2.54,0,9.69,11.6,7.805,0.26,0.24,5.09,0.263558579275628,NA,1,0.13,23436,-61.8,7.884034
"GTM","Guatemala","Western Hemisphere","Central America","EM",1986,2.12,0,9.65,10.444,9.353,0.29,0.2,NA,0.247688011767649,NA,0.7,0.09,23932,-68.8,8.104921
"GTM","Guatemala","Western Hemisphere","Central America","EM",1987,6.14,0,9.98,13.981,5.68,0.59,0.21,NA,0.293042708111515,NA,0.1,0.01,25402,-150.2,8.332446
"GTM","Guatemala","Western Hemisphere","Central America","EM",1988,7.55,0.17,10.14,13.845,7.136,1.21,0.21,NA,0.293008170089392,NA,45.7,5.33,27321,-329.9,8.566331
"GTM","Guatemala","Western Hemisphere","Central America","EM",1989,8.02,0.29,11.03,13.694,8.551,0.26,0.21,NA,0.29265479737319,NA,85,9.65,29512,-76.2,8.805995
"GTM","Guatemala","Western Hemisphere","Central America","EM",1990,6.96,0.38,10.95,15.479,12.138,0.15,0.19,6.09,0.294705797011317,0.3482,118.7,13.12,31565,-47.7,9.050115
"GTM","Guatemala","Western Hemisphere","Central America","EM",1991,6.49,0.53,11.56,15.538,12.162,0.27,0.18,NA,0.291713997323872,NA,178.9,19.24,33612,-90.7,9.296814
"GTM","Guatemala","Western Hemisphere","Central America","EM",1992,6.98,0.64,13.29,20.316,11.394,0.26,0.14,NA,0.291556903866871,NA,230.6,24.16,35959,-94.1,9.544055
"GTM","Guatemala","Western Hemisphere","Central America","EM",1993,5.85,0.63,13.77,19.7,11.696,0.37,0.12,NA,0.314406018321334,NA,240.8,24.59,38063,-142.5,9.790619
"GTM","Guatemala","Western Hemisphere","Central America","EM",1994,5.71,0.71,14.2,17.717,10.984,0.16,0.14,NA,0.320384278179803,NA,284.5,28.34,40236,-65.2,10.037522
"GTM","Guatemala","Western Hemisphere","Central America","EM",1995,6.59,0.83,16.43,17.412,12.054,0.18,0.13,6.99,0.326655811128449,0.4619,357.5,34.75,42888,-75.2,10.286786
